,CLEAN_SPECOBJID,RA,DEC
8873,2875594613085726720,302.67797,59.769094
8875,2875595712597354496,302.6437,59.811118
8876,2875597361864796160,303.08358,60.008753
8877,2875606157957818368,302.34148,58.848926
8879,2875607257469446144,302.33209,59.221705
8880,2875614129417119744,301.43113,59.920258
8882,2875618252585723904,301.75318,59.028804
8884,2875619901853165568,301.69475,59.319388
8885,2875628148190373888,301.59376,59.310779
8886,2875640242818279424,300.95935,60.754844
8887,2875646290132232192,300.09579,60.386086
8888,2875647114765953024,300.59808,60.194429
8890,2875653436957812736,301.53254,60.632423
8893,2875694943521761280,303.33606,60.807617
8896,2875704289370597376,303.48533,61.074418
8897,2875709237172922368,304.88161,60.554539
8899,2875723530824083456,305.87509,60.254696
8929,2877853280434677760,329.45099,44.729142
8931,2877865375062583296,329.12281,44.948237
8932,2877897260899788800,328.47129,45.322958
8933,2877900284556765184,329.38467,46.228291
8936,2877945639411410944,330.27076,46.106894
8938,2878926956525545472,159.77997,43.447884
8939,2878928056037173248,159.86026,43.53613
8941,2878947022612752384,159.86259,43.817038
8943,2878955818705774592,158.88784,44.114156
8945,2878983856252282880,158.12976,43.392746
8947,2878992102589491200,157.33915,44.19146
8948,2878995950880188416,157.63545,43.045093
8949,2879008870141814784,156.69003,44.000685
8950,2879028936229021696,157.88926,45.070982
8951,2879063845723203584,158.93859,44.517801
8952,2879065494990645248,159.10346,44.541975
8953,2879068793525528576,159.0228,44.699666
8955,2879091333513897984,159.41489,45.516823
8956,2879092158147618816,159.4519,45.437935
8957,2880061926765783040,187.27659,-0.318894
8959,2880069623347177472,186.96333,-0.639115
8962,2880124049172752384,185.24498,-0.630518
8963,2880125698440194048,185.17362,-0.38308
8964,2880129821608798208,185.07277,-0.985886
8965,2880130921120425984,185.31535,-1.228719
8967,2880145489649494016,184.78053,0.717161
8968,2880173527196002304,186.02486,1.014283
8970,2880187271091349504,186.07652,0.056067
8971,2880210085957625856,186.43654,0.978451
8974,2881198273173940224,162.8929,-0.346894
8975,2881213391458822144,161.78911,-1.064492
8976,2881219713650681856,162.21826,-0.063694
8977,2881231533400680448,161.59768,-0.123727
8978,2881236481203005440,161.69334,-0.923686
8979,2881239504859981824,161.29721,-0.262628
8980,2881240604371609600,161.25548,-0.531933
8981,2881246376807655424,161.30673,-1.142469
8983,2881260670458816512,161.00847,-0.578972
8985,2881274139476256768,160.85625,0.537661
8986,2881297504098347008,161.34874,0.361277
8987,2881328015546017792,162.71282,0.14181
8988,2881328840179738624,162.74982,0.14713
8989,2881343958464620544,163.00726,0.918763
8990,2882313177914173440,250.04423,62.540107
8991,2882333793757194240,248.5577,62.308387
8992,2882346713018820608,247.98005,62.68746
8995,2882394816652535808,244.58546,63.532123
8998,2882418181274626048,246.43743,63.803838
9000,2882424503466485760,245.53667,62.876542
9001,2882429451268810752,246.97297,63.650418
9003,2883449254880241664,265.00157,64.053713
9005,2883464648043030528,262.15144,63.105267
9006,2883473993891866624,262.83301,63.960647
9008,2883510827531397120,260.18384,63.530429
9011,2883535566543022080,260.04712,64.950594
9012,2883540789223254016,262.30694,65.245434
9014,2885711500993914880,292.7039,62.046021
9018,2885769775110187008,289.83488,63.406964
9020,2885838219709016064,292.80494,63.667014
9021,2885850589214828544,293.73591,63.399271
9023,2886811556035717120,304.07041,59.374975
9024,2886817603349669888,305.7066,60.030588
9025,2886820627006646272,303.41063,58.852661
9027,2886836295047342080,303.6888,59.527097
9029,2886839593582225408,304.20434,59.887159
9032,2886842892117108736,302.82994,59.055805
9034,2886849489186875392,303.06438,60.06128
9036,2886855811378735104,302.79988,59.842975
9037,2886859934547339264,302.34072,59.95188
9039,2886862408448501760,302.48371,60.053096
9044,2886876702099662848,301.84424,59.460871
9051,2886892095262451712,300.79593,59.625598
9052,2886892645018265600,300.09413,59.948039
9054,2886905289401985024,300.59808,60.194429
9059,2886922881588029440,302.41045,61.094416
9060,2886925905245005824,301.30016,60.555021
9063,2886933876704307200,303.02133,60.898998
9066,2886941298407794688,302.87843,60.196134
9067,2886941573285701632,302.55203,60.595113
9069,2886955042303141888,303.41142,61.154697
9070,2886964113274071040,303.78705,60.911604
9085,2889095792415500288,330.3008,44.152922
9088,2889110635822475264,329.84378,44.670552
9093,2889145270438750208,328.43036,45.195463
9094,2889161213357352960,329.34982,46.038011
9097,2889189800659675136,329.81412,45.512969
9099,2889204094310836224,330.38861,46.141375
9101,2889211516014323712,330.95577,45.451866
9102,2889213165281765376,330.90948,45.349264
9105,2890228286808418304,158.88784,44.114156
9106,2890263196302600192,157.63545,43.045093
9107,2890286011168876544,157.88926,45.070982
9110,2890326418221197312,158.93859,44.517801
9111,2890339887238637568,159.4519,45.437935
9113,2891319001906964480,187.27659,-0.318894
9116,2891392669186025472,185.07277,-0.985886
9118,2891400640645326848,184.78053,0.717161
9121,2891476781825550336,186.9524,0.832209
9124,2892457822434387968,162.8929,-0.346894
9125,2892480362422757376,162.21826,-0.063694
9126,2892532589225076736,160.85625,0.537661
9127,2892602133335533568,163.00726,0.918763
9129,2893574648803387392,122.25964,7.6213727
9131,2893609283419662336,121.96473,7.9886199
9132,2893640619501053952,120.72594,7.4455465
9133,2893654638274308096,121.58407,8.9263271
9134,2893732978477787136,123.11049,8.5220546
9135,2894696150227511296,125.48708,7.8055487
9136,2894743429227505664,124.27222,8.4301523
9143,2898074400190392320,133.48657,10.586909
9144,2898078798236903424,132.73725,10.329825
9152,2898178029161310208,132.45205,11.592426
9155,2899285787143071744,133.94374,12.349016
9159,2900374303671347200,136.36738,11.166714
9161,2900402890973669376,135.97752,11.509872
9163,2901459521647962112,140.19564,11.50922
9164,2901507625281677312,139.27176,12.407318
9165,2901618675956082688,141.25387,12.503041
9167,2902609610928056320,142.13941,12.697341
9169,2902715713800136704,142.30107,14.02054
9171,2903704449211983872,144.12996,14.799033
9172,2903725339932911616,143.20711,14.667471
9173,2903762998206162944,142.30107,14.02054
9174,2903774543078254592,141.73503,14.423157
9175,2904857837312174080,144.14805,12.618436
9176,2909394423311788032,148.82285,13.75391
9178,2911656668754372608,150.30053,14.20551
9179,2912803183984142336,152.35827,18.011312
9180,2913936781076359168,152.86105,16.152058
9182,2916188855784728576,154.84784,16.674507
9183,2917365882395060224,157.40878,18.584499
9184,2918334003020851200,159.02004,15.089278
9189,2920661394242168832,158.97547,15.083639
9191,2920730113718904832,159.89871,16.353266
9192,2920731213230532608,159.93538,15.901404
9195,2920737810300299264,159.69888,17.131837
9198,2927493210848651264,190.7799,17.360006
9200,2931870645560043520,198.93512,16.100703
9201,2931969601606543360,198.40256,18.354193
9202,2932002861833283584,199.40278,18.136661
9203,2932975929623865344,201.99105,16.343492
9205,2937553196396079104,181.64738,19.027881
9207,2940875095968606208,187.73229,18.505197
9208,2940887740352325632,187.58398,18.893371
9210,2942008967351527424,190.17604,19.703694
9211,2942069165613148160,188.47609,20.840514
9212,2943244543543240704,191.95486,20.273126
9214,2946634063366088704,197.98313,19.75515
9215,2946642859459110912,198.10331,20.017222
9217,2948899882020136960,202.10748,20.062074
9219,2949870198229854208,336.29335,38.249037
9221,2949883117491480576,335.93845,38.515901
9222,2949901809189152768,336.35645,39.279944
9223,2949939742340311040,334.58505,38.578297
9226,2950020281567045632,336.75824,39.449731
9228,2949884767732000768,335.93845,38.515901
9229,2949887241633163264,336.49418,39.078325
9231,2949935070388971520,334.58505,38.578297
9232,2949948539406411776,334.56562,40.358295
9233,2949960634034317312,334.81223,40.506774
9236,2951001046626887680,342.97414,30.725719
9237,2951053273429207040,341.67684,29.657032
9238,2951055472452462592,341.19457,30.391813
9239,2951065917812926464,341.0147,30.251449
9244,2951100827307108352,341.29435,31.302716
9245,2951121443150129152,342.33251,31.294069
9249,2952115396880132096,355.68054,8.625404
9250,2952128591019665408,355.47524,8.445081
9252,2952163500513847296,354.37342,8.048234
9253,2952182467089426432,353.84245,7.947487
9254,2952183841478961152,353.69585,8.126807
9255,2952209680002213888,353.92028,9.979246
9257,2952217926339422208,353.74991,8.870478
9258,2952218476095236096,353.61577,9.096638
9261,2952230295845234688,353.86657,8.779603
9262,2952255034856859648,354.93479,10.079259
9263,2952262456560347136,355.0553,8.901759
9264,2952267954118486016,355.05113,9.757738
9265,2953238548024682496,348.45514,21.300922
9268,2953269059472353280,347.68876,20.706438
9269,2953270433861888000,347.50762,21.102558
9275,2953302869454907392,346.79504,21.207913
9276,2953337778949089280,347.0542,23.278661
9278,2953238551916996608,348.4411,21.265192
9279,2953240750940252160,348.45514,21.300922
9282,2953269613120481280,347.68876,20.706438
9283,2953272636777457664,347.50762,21.102558
9289,2953304247736756224,347.03716,21.120365
9292,2953328436992567296,346.29881,22.812329
9294,2953338332597217280,347.0542,23.278661
9295,2953368294289074176,347.22088,22.393951
9297,2953377365260003328,347.66404,22.175526
9299,2954366651719510016,1.923665,-5.572086
9300,2954368026109044736,2.226962,-5.31659
9301,2954383144393926656,2.058187,-4.9537
9303,2954391115853228032,1.557358,-5.207802
9304,2954401561213691904,1.505316,-5.516022
9305,2954410907062528000,1.305029,-5.153436
9306,2954412556329969664,0.912806,-5.352717
9307,2954414755353225216,0.896626,-5.35293
9309,2954417779010201600,0.788513,-5.837125
9310,2954428224370665472,0.639356,-5.598187
9311,2954456536795080704,0.188888,-4.121967
9313,2954474678736939008,0.82552,-3.969285
9316,2954512337010190336,1.542743,-4.244686
9317,2954514536033445888,1.570246,-4.573591
9318,2954522782370654208,1.827402,-4.39668
9319,2954523057248561152,1.885489,-4.457062
9321,2957778986039535616,342.53397,30.452746
9323,2957826539917436928,340.81417,30.651004
9325,2958918079196719104,354.30277,8.379418
9326,2958938420161832960,353.69585,8.126807
9328,2958952713812994048,353.63175,8.133788
9329,2958985424283920384,353.74991,8.870478
9330,2958985974039734272,353.86657,8.779603
9332,2959017310121125888,355.0553,8.901759
9333,2959035452062984192,355.05113,9.757738
9334,2960059918012409856,346.96603,21.40403
9335,2960061567279851520,347.03716,21.120365
9338,2960095652140312576,346.29881,22.812329
9339,2960102524087986176,347.0542,23.278661
9340,2960136883826354176,347.5617,23.380855
9342,2961120675881838592,1.923665,-5.572086
9343,2961124249294628864,2.226962,-5.31659
9344,2961136343922534400,2.058187,-4.9537
9346,2961170153905088512,0.912806,-5.352717
9347,2961171528294623232,0.896626,-5.35293
9349,2961187196335319040,0.639356,-5.598187
9350,2961227603387639808,0.82552,-3.969285
9351,2961266910928332800,1.570246,-4.573591
9353,2961278730678331392,1.885489,-4.457062
9358,2975918451127773184,181.47167,22.945322
9359,2975921749662656512,181.43169,23.240647
9360,2979199398371682304,186.02736,21.301336
9361,2981472638762772480,189.96102,23.309977
9364,2984783543521011712,198.9975,20.924556
9365,2984857210800072704,197.45423,22.032646
9369,2989371250368866304,179.71483,25.164261
9370,2990458947279808512,181.39638,23.786255
9372,2991549388238645248,183.96314,23.886769
9374,2993805311153825792,188.09692,23.999869
9375,2996050788893091840,193.20637,24.154017
9376,2996096418625644544,192.36349,23.956603
9379,2999398802118436864,202.09089,23.369985
9380,2999461474281220096,200.22699,23.806141
9381,3000661311446083584,203.66162,24.172595
9382,3001816623255414784,207.02465,24.557945
9391,3004014819427772416,79.541908,17.484295
9392,3004015369183586304,79.65273,17.462456
9394,3004026364299864064,79.920208,17.519169
9397,3004060449160325120,80.165723,17.477161
9405,3006159692255750144,126.12133,37.652974
9406,3006211644180162560,124.15276,37.057419
9408,3006233634412718080,123.40787,36.895242
9410,3006250127087134720,123.29746,37.934771
9411,3006254525133645824,123.96828,38.563438
9412,3006265245372016640,124.49605,38.867015
9413,3006275965610387456,124.76233,39.234523
9414,3006283662191781888,124.19923,38.233531
9418,3008481035676575744,78.534911,16.89975
9426,3009609409669130240,69.748617,10.163097
9427,3009628651122616320,69.606118,11.2117
9428,3010693803028801536,124.15276,37.057419
9431,3010743281052051456,122.88492,37.612722
9432,3010753176656701440,123.29746,37.934771
9435,3010793583709022208,124.58558,37.881285
9441,3012946703729846272,102.12407,28.127281
9442,3012950826898450432,101.79708,27.772634
9443,3012964295915890688,101.28898,27.995337
9445,3012987660537980928,100.68623,27.820274
9447,3013052531724019712,102.71723,29.063086
9449,3013073697322854400,103.39755,28.507394
9452,3014086347548813312,110.41038,31.356688
9453,3014096243153463296,109.9052,31.129507
9454,3014124555577878528,109.42745,32.115424
9456,3014131152647645184,109.06368,31.495751
9457,3014133076792993792,109.1823,31.446058
9458,3014149569467410432,110.83541,32.348518
9460,3014159739949967360,110.87725,32.089776
9462,3014178431647639552,111.26822,32.279544
9466,3015204825634727936,98.434765,26.551071
9467,3015207024657983488,98.681635,26.633883
9470,3015277668280068096,97.511621,27.131288
9472,3015289762907973632,97.818601,26.721751
9473,3015311203384715264,98.865075,26.930826
9474,3015317525576574976,98.754876,27.352761
9478,3016296369074759680,58.654797,10.136615
9480,3016310112970106880,57.326057,9.582149
9482,3016335951493359616,56.721588,9.96236
9487,3016394500487538688,56.31555,10.391828
9491,3016418689743349760,57.424234,11.012641
9494,3016430784371255296,57.66477,11.431028
9511,3018555865956378624,72.401807,21.372812
9514,3018597097642420224,71.021062,20.602556
9534,3018711996607522816,72.989116,22.091749
9537,3019694960069863424,101.66744,37.020767
9542,3019784295389620224,99.949492,37.674573
9543,3019785394901248000,101.20264,38.644214
9544,3019788968314038272,101.50776,38.368663
9549,3020796391682238464,115.13574,40.74914
9550,3020802713874098176,113.86827,39.973043
9551,3020806562164795392,114.66051,40.40531
9553,3020851367263627264,112.44668,40.298511
9554,3020860987990370304,112.34413,39.970875
9556,3020881603833391104,112.07853,41.594992
9557,3020881878711298048,112.33494,41.593692
9558,3020886551635716096,111.73215,40.986823
9559,3020887651147343872,111.9093,41.068932
9560,3020904143821760512,112.87417,41.960168
9561,3020917612839200768,113.12795,41.297129
9562,3020918987228735488,112.88911,41.157499
9566,3020937404048500736,113.85634,41.692173
9569,3020962967693846528,115.25625,41.419744
9570,3027558113248045056,191.68868,-8.63244
9571,3027561961538742272,191.91901,-8.484435
9572,3027586700550367232,191.37063,-8.053589
9575,3027646074178267136,190.73545,-6.610304
9577,3027673561968961536,191.09389,-7.24961
9578,3027675760992217088,190.94068,-7.862185
9579,3027694177811982336,191.89166,-7.341872
9580,3027702699027097600,191.79808,-6.978817
9582,3027715893166630912,192.27992,-7.423912
9583,3028675767857866752,168.06605,-16.957228
9584,3028685938340423680,167.64356,-17.086827
9586,3028712601497397248,167.41756,-16.316727
9587,3028732942462511104,166.51517,-16.887432
